cycle_id,total_seed,size,weight,harvested,SR
21686,230826,60.7,266.18,16157.126000000002,6.999699340628873
21686,230826,49.8,320.0,15936.0,6.903901640196512
21686,230826,42.8,2051.72,87813.61599999998,38.04320830409052
4751,43200,84.0,394.8,33163.200000000004,76.76666666666667
4751,43200,54.0,270.0,14580.0,33.75
4046,180854,54.0,1240.35,66978.9,37.034790493989625
4046,180854,92.0,181.84,16729.28,9.250157585676844
4046,180854,40.0,1455.37,58214.799999999996,32.18883740475743
4046,180854,69.0,254.56,17564.64,9.71205502781249
18103,135000,250.0,150.0,37500.0,27.77777777777778
19090,97000,75.0,200.0,15000.0,15.463917525773196
19090,97000,61.0,250.0,15250.0,15.721649484536082
19090,97000,52.0,250.0,13000.0,13.402061855670103
19090,97000,43.0,250.0,10750.0,11.082474226804123
19090,97000,36.0,1875.0,67500.0,69.58762886597938
26221,150000,278.0,253.3,70417.40000000001,46.94493333333334
26818,36000,70.0,60.0,4200.0,11.666666666666666
26818,36000,65.0,220.0,14300.0,39.72222222222222
10357,50000,150.0,5.0,750.0,1.5
28721,75000,450.0,100.0,45000.0,60.0
15511,213590,96.6,244.8,23647.68,11.071529565990918
15511,213590,96.6,8.76,846.2159999999999,0.39618708741045927
15511,213590,37.8,841.87,31822.685999999998,14.898958752750596
15511,213590,37.0,13.9,514.3000000000001,0.2407884264244581
12351,600000,107.0,1757.85,188089.94999999998,31.348325
15836,175000,102.0,350.35,35735.700000000004,20.4204
15836,175000,76.0,407.0,30932.0,17.675428571428572
15836,175000,100.0,29.12,2912.0,1.664
15836,175000,64.0,220.0,14080.0,8.045714285714284
15836,175000,51.0,360.0,18360.0,10.491428571428571
15836,175000,70.0,25.5,1785.0,1.02
21968,500000,70.0,4500.0,315000.0,63.0
7277,75000,74.0,229.0,16946.0,22.594666666666665
7277,75000,47.0,329.5,15486.5,20.648666666666667
17726,317200,95.17,304.47,28976.409900000002,9.135059867591426
17726,317200,95.17,3.03,288.3651,0.090909552332913
17726,317200,77.98,281.84,21977.8832,6.928714754098361
17726,317200,77.98,4.15,323.617,0.10202301387137454
17726,317200,62.58,455.29,28492.0482,8.982360718789408
17726,317200,62.58,2.5,156.45,0.04932219419924338
17726,317200,55.68,3232.26,179972.2368,56.737779571248424
17726,317200,55.68,60.27,3355.8336,1.0579551071878939
22304,165400,150.0,155.0,23250.0,14.05683192261185
22304,165400,180.0,78.5,14130.0,8.54292623941959
22304,165400,130.0,750.0,97500.0,58.948004836759374
29216,118180,86.0,368.35,31678.100000000002,26.80495853782366
27102,483390,39.9,10910.5,435328.95,90.05750015515423
14326,130000,61.0,575.96,35133.560000000005,27.025815384615388
14326,130000,29.65,3085.6,91488.04,70.37541538461538
16575,110000,69.0,270.0,18630.0,16.936363636363634
16575,110000,97.63,210.0,20502.3,18.638454545454543
16575,110000,52.0,270.0,14040.0,12.763636363636364
16575,110000,40.0,212.0,8480.0,7.709090909090908
16575,110000,39.0,1098.0,42822.0,38.92909090909091
20027,321840,103.0,503.0,51809.0,16.097750434998755
20027,321840,63.0,565.0,35595.0,11.059843400447427
20027,321840,33.75,503.0,16976.25,5.2747483221476505
20027,321840,42.0,606.0,25452.0,7.9082774049217
20027,321840,26.0,1528.2,39733.200000000004,12.345637583892618
15783,100000,130.0,148.0,19240.0,19.24
15783,100000,150.0,120.0,18000.0,18.0
8013,320050,64.0,1318.78,84401.92,26.371479456334946
8013,320050,64.0,8.25,528.0,0.16497422277769097
8013,320050,45.0,4421.85,198983.25000000003,62.172551163880655
19310,300222,133.0,391.28,52040.24,17.333919566187685
19310,300222,192.0,30.0,5760.0,1.9185802506145453
19310,300222,192.0,3.0,576.0,0.19185802506145452
19310,300222,102.0,554.04,56512.079999999994,18.823430661310628
19310,300222,102.0,478.88,48845.76,16.269880288586446
19310,300222,180.0,75.16,13528.8,4.506265363630913
19310,300222,73.5,891.84,65550.24,21.83392289705618
19310,300222,73.5,31.46,2312.31,0.7702000519615484
19310,300222,190.0,29.0,5510.0,1.835308538348289
19310,300222,190.0,6.44,1223.6000000000001,0.40756506851596486
19310,300222,190.0,2.0,380.0,0.12657300264470958
19310,300222,190.0,2.78,528.1999999999999,0.17593647367614632
19310,300222,190.0,5.0,950.0,0.31643250661177397
19310,300222,190.0,1.5,285.0,0.09492975198353219
19310,300222,190.0,17.22,3271.7999999999997,1.0897935527709492
26061,109136,61.0,189.14,11537.539999999999,10.57170869373992
26061,109136,50.0,118.0,5900.0,5.406098812490837
26061,109136,42.0,225.11,9454.62,8.663154229585105
26061,109136,36.0,1607.25,57861.0,53.017336167717346
26061,109136,36.0,644.5,23202.0,21.259712652103797
26061,109136,61.0,189.14,11537.539999999999,10.57170869373992
26061,109136,50.0,118.0,5900.0,5.406098812490837
26061,109136,42.0,225.11,9454.62,8.663154229585105
26061,109136,36.0,1607.25,57861.0,53.017336167717346
26061,109136,36.0,644.5,23202.0,21.259712652103797
27296,263120,125.2,398.7,49917.24,18.971283064761323
27296,263120,86.6,402.2,34830.52,13.237503800547278
27296,263120,65.6,601.1,39432.159999999996,14.98637883855275
27296,263120,93.4,48.5,4529.900000000001,1.7216099118273032
27296,263120,52.8,673.8,35576.63999999999,13.521070234113711
27296,263120,66.8,62.1,4148.28,1.5765734265734264
27296,263120,120.0,7.4,888.0,0.3374885983581636
27296,263120,40.6,2476.0,100525.6,38.205229553055645
27296,263120,53.2,275.5,14656.6,5.570310124657951
27296,263120,120.0,68.2,8184.0,3.1103678929765883
27296,263120,120.0,11.9,1428.0,0.5427181514138035
11847,50000,250.0,60.0,15000.0,30.0
24561,300000,296.0,300.0,88800.0,29.599999999999998
29874,125000,70.0,661.5,46305.0,37.044
4887,62000,90.0,850.0,76500.0,123.38709677419355
8684,50000,200.0,60.0,12000.0,24.0
19693,577000,132.7,435.5,57790.85,10.015745233968804
19693,577000,101.0,482.0,48682.0,8.437088388214905
19693,577000,65.2,4370.5,284956.60000000003,49.38589254766032
22369,50000,140.0,145.0,20300.0,40.6
20991,258090,95.1,495.56,47127.755999999994,18.260202255027313
20991,258090,108.0,398.84,43074.719999999994,16.689805881669184
20991,258090,83.57,430.8,36001.956,13.949380448680692
20991,258090,76.7,766.0,58752.200000000004,22.764229532333683
20991,258090,83.0,280.0,23240.0,9.004610794684025
20991,258090,7670.0,98.0,751660.0,291.2394901003526
14045,156000,100.7,322.26,32451.582,20.802296153846154
14045,156000,67.0,412.39,27630.129999999997,17.711621794871792
14045,156000,100.7,312.26,31444.582,20.156783333333333
14045,156000,67.0,393.92,26392.64,16.918358974358974
14045,156000,48.0,415.97,19966.56,12.799076923076925
14045,156000,46.0,65.3,3003.7999999999997,1.9255128205128202
14045,156000,44.0,1290.0,56760.0,36.38461538461538
14045,156000,48.0,100.0,4800.0,3.076923076923077
19304,285670,163.0,272.68,44446.840000000004,15.558805614870305
19304,285670,163.0,100.0,16300.0,5.705884412083873
19304,285670,192.0,25.0,4800.0,1.6802604403682573
19304,285670,192.0,1.48,284.15999999999997,0.09947141806980081
19304,285670,129.0,536.4,69195.59999999999,24.2222144432387
19304,285670,129.0,479.44,61847.76,21.650071761122973
19304,285670,129.0,20.0,2580.0,0.9031399866979382
19304,285670,128.0,678.78,86883.84,30.414058179017744
19304,285670,245.0,26.44,6477.8,2.2675814751286447
19304,285670,128.0,2.4,307.2,0.10753666818356844
19304,285670,129.0,36.96,4767.84,1.6690026954177897
21079,100000,106.0,206.0,21836.0,21.836
21079,100000,60.0,350.0,21000.0,21.0
21079,100000,36.0,250.0,9000.0,9.0
21079,100000,32.0,400.0,12800.0,12.8
22265,350520,86.8,454.84,39480.111999999994,11.26329795732055
22265,350520,85.0,1651.0,140335.0,40.03623188405797
19941,125000,112.0,333.0,37296.0,29.836800000000004
19941,125000,93.0,126.0,11718.0,9.3744
19941,125000,93.0,317.57,29534.01,23.627208
25183,185333,56.0,373.15,20896.399999999998,11.275056250101168
25183,185333,40.0,540.0,21600.0,11.654697220678454
25183,185333,40.0,5.0,200.0,0.10791386315443013
25183,185333,41.0,239.22,9808.02,5.292106640479569
25183,185333,40.0,1290.0,51600.0,27.841776693842974
18680,80000,250.0,30.0,7500.0,9.375
18803,50000,300.0,5.8,1740.0,3.4799999999999995
18803,50000,300.0,4.4,1320.0,2.64
18803,50000,300.0,5.8,1740.0,3.4799999999999995
18803,50000,300.0,24.0,7200.0,14.399999999999999
18803,50000,300.0,13.5,4050.0,8.1
18803,50000,300.0,53.5,16050.0,32.1
18803,50000,250.0,150.0,37500.0,75.0
18803,50000,250.0,200.0,50000.0,100.0
24571,143372,81.25,1059.63,86094.93750000001,60.05003592054238
27582,174000,70.0,228.2,15974.0,9.180459770114943
27582,174000,80.0,33.5,2680.0,1.5402298850574714
27582,174000,58.0,195.0,11310.0,6.5
27582,174000,64.0,44.7,2860.8,1.6441379310344828
27582,174000,60.0,56.75,3405.0,1.956896551724138
27582,174000,58.0,500.15,29008.699999999997,16.671666666666667
17638,300000,17.5,3078.0,53865.0,17.955
20742,100000,350.0,84.0,29400.0,29.4
20742,100000,350.0,173.0,60550.0,60.550000000000004
20620,240000,101.66,0.0,0.0,0.0
22353,500000,350.0,870.0,304500.0,60.9
18134,116312,116.9,270.1,31574.690000000006,27.146545498314882
18134,116312,116.9,19.0,2221.1,1.9096051998074144
21600,330204,58.7,426.12,25013.244000000002,7.5750881273394635
17563,300000,26.0,3475.0,90350.0,30.11666666666667
20600,150000,33.3,4222.0,140592.59999999998,93.7284
27975,123586,137.0,159.62,21867.940000000002,17.69451232340233
27975,123586,64.0,487.47,31198.08,25.244024404058713
27975,123586,106.0,48.81,5173.860000000001,4.186445066593304
27975,123586,53.0,49.86,2642.58,2.1382519055556455
20641,60000,174.3,255.7,44568.51,74.28085
25708,350000,149.0,242.5,36132.5,10.323571428571428
25708,350000,103.0,163.5,16840.5,4.811571428571428
25708,350000,96.0,138.6,13305.599999999999,3.8015999999999996
26250,500800,71.42,679.7,48544.174000000006,9.693325479233227
26250,500800,50.24,1176.85,59124.943999999996,11.806099041533544
26250,500800,102.0,14.7,1499.3999999999999,0.29940095846645365
26250,500800,44.81,5636.95,252591.72950000002,50.43764566693291
26250,500800,100.0,131.1,13110.0,2.617811501597444
16055,182112,88.33,580.58,51282.631400000006,28.159940805658064
16055,182112,88.33,38.43,3394.5218999999997,1.863974861623616
10006,150000,200.0,200.0,40000.0,26.666666666666668
27557,100000,167.0,100.0,16700.0,16.7
27557,100000,120.0,150.0,18000.0,18.0
27557,100000,80.0,150.0,12000.0,12.0
27557,100000,72.0,150.0,10800.0,10.8
27557,100000,50.0,150.0,7500.0,7.5
27557,100000,46.0,983.0,45218.0,45.218
27557,100000,45.0,25.0,1125.0,1.125
29105,211000,51.0,4112.11,209717.61,99.39223222748814
22266,225552,149.85,840.1,125888.985,55.81373031496063
22266,225552,149.85,25.8,3866.13,1.7140748031496063
22266,225552,149.85,840.1,125888.985,55.81373031496063
22266,225552,149.85,25.8,3866.13,1.7140748031496063
11042,100000,152.0,65.79,10000.080000000002,10.000080000000002
11042,100000,152.0,2.8,425.59999999999997,0.4255999999999999
11042,100000,95.0,157.0,14915.0,14.915000000000001
23733,324412,92.0,2039.6,187643.19999999998,57.84101697841017
23733,324412,92.0,149.92,13792.64,4.251581322515813
15515,197470,97.2,241.62,23485.464,11.893180736314376
15515,197470,97.2,13.49,1311.228,0.664013774244189
15515,197470,64.6,213.07,13764.321999999998,6.970335747202105
15515,197470,64.6,6.64,428.94399999999996,0.21721983086038385
15515,197470,36.86,914.26,33699.6236,17.065692814098345
15515,197470,36.86,12.32,454.1152,0.2299666784828075
15515,197470,97.2,241.62,23485.464,11.893180736314376
15515,197470,97.2,13.49,1311.228,0.664013774244189
17945,25000,352.0,6.0,2112.0,8.448
4044,215858,65.0,715.58,46512.700000000004,21.547823105930753
4044,215858,79.0,72.35,5715.65,2.6478749918928184
4044,215858,112.0,121.07,13559.84,6.281833427531063
4044,215858,48.0,549.66,26383.68,12.222701961474673
4044,215858,87.0,100.35,8730.449999999999,4.044533906549676
4044,215858,39.0,1645.32,64167.479999999996,29.726709225509364
4044,215858,66.0,339.75,22423.5,10.388079200214955
18759,200000,41.0,1765.0,72365.0,36.1825
12716,50000,132.0,170.0,22440.0,44.879999999999995
16349,264000,87.96,719.83,63316.2468,23.98342681818182
18887,400000,1000.0,0.0,0.0,0.0
10017,42500,101.0,150.78,15228.78,35.83242352941177
10017,42500,68.0,150.0,10200.0,24.0
10017,42500,34.0,150.18,5106.12,12.0144
24948,75000,120.0,187.0,22440.0,29.92
24948,75000,100.0,302.0,30200.0,40.266666666666666
24948,75000,90.0,300.0,27000.0,36.0
19373,349500,357.0,178.75,63813.75,18.258583690987123
19373,349500,356.0,294.07,104688.92,29.953911301859797
19373,349500,357.0,370.0,132090.0,37.79399141630901
16384,50000,150.0,395.0,59250.0,118.5
19067,281600,139.45,550.46,76761.647,27.25910759943182
19067,281600,139.45,6.22,867.3789999999999,0.3080181107954545
19067,281600,102.76,754.88,77571.4688,27.546686363636365
19067,281600,102.76,24.79,2547.4204,0.9046237215909091
19067,281600,98.44,1351.67,133058.3948,47.25085042613637
19067,281600,98.44,55.82,5494.9208,1.9513213068181818
17194,125000,127.0,138.0,17526.0,14.0208
17194,125000,93.0,264.0,24552.0,19.6416
17194,125000,57.0,407.5,23227.5,18.582
17194,125000,40.0,1610.0,64400.0,51.519999999999996
4039,210000,169.0,57.26,9676.94,4.608066666666668
4039,210000,128.0,111.84,14315.52,6.816914285714286
4039,210000,103.0,192.48,19825.44,9.440685714285713
4039,210000,79.0,199.7,15776.3,7.51252380952381
4039,210000,67.0,2391.26,160214.42,76.29258095238096
24517,200000,38.8,3678.0,142706.4,71.3532
24517,200000,38.8,3678.0,142706.4,71.3532
25334,242666,92.0,271.6,24987.2,10.296951365251003
25334,242666,92.0,32.9,3026.7999999999997,1.2473111189865904
25334,242666,52.0,350.75,18239.0,7.516092077176036
25334,242666,52.0,12.6,655.1999999999999,0.2700007417602795
25334,242666,41.5,1788.78,74234.37,30.591170580138954
25334,242666,60.0,130.0,7800.0,3.214294544765233
23125,257600,103.0,638.96,65812.88,25.548478260869565
23125,257600,72.5,587.0,42557.5,16.52076863354037
23125,257600,57.0,892.75,50886.75,19.754173136645964
23125,257600,43.5,1064.78,46317.93,17.980562888198758
23125,257600,33.5,1660.72,55634.12,21.59709627329193
26516,303100,100.0,1090.0,109000.0,35.961728802375454
26516,303100,76.0,590.0,44840.0,14.793797426591885
26516,303100,64.0,1679.6,107494.4,35.46499505113824
26516,303100,64.0,28.45,1820.8,0.6007258330583966
26516,303100,90.0,89.5,8055.0,2.657538766083801
15505,183464,158.36,737.01,116712.9036,63.616242750621375
15505,183464,158.36,9.58,1517.0888000000002,0.8269136179304933
15935,100000,169.0,500.0,84500.0,84.5
17766,330000,500.0,500.0,250000.0,75.75757575757575
27168,184722,110.0,909.57,100052.70000000001,54.16393282879138
27168,184722,170.0,48.38,8224.6,4.452420393889196
24743,200000,37.1,3545.1,131523.21,65.761605
24743,200000,37.1,3545.1,131523.21,65.761605
16485,240000,90.0,623.7,56133.00000000001,23.38875
16485,240000,188.0,38.6,7256.8,3.0236666666666667
16485,240000,60.0,748.8,44928.0,18.72
16485,240000,60.0,345.28,20716.8,8.632
16485,240000,60.0,24.0,1440.0,0.6
16485,240000,100.0,36.64,3664.0,1.5266666666666666
11929,651200,65.09,2522.76,164206.44840000002,25.21597794840295
11929,651200,47.77,3200.48,152886.9296,23.477722604422606
11929,651200,40.81,2621.75,106993.61750000001,16.43022381756757
11929,651200,33.94,10699.27,363133.2238,55.76370144348894
19779,326000,129.0,1615.0,208335.0,63.90644171779141
19779,326000,129.0,1271.0,163959.0,50.29417177914111
27754,358124,52.6,982.5,51679.5,14.430616211144741
27754,358124,67.5,502.0,33885.0,9.461806525114207
27754,358124,43.5,3377.35,146914.725,41.023423451095155
27754,358124,46.7,1105.5,51626.850000000006,14.415914599412497
17451,380260,108.0,1306.3,141080.4,37.10103613317204
17451,380260,160.0,181.7,29072.0,7.645295324251827
17451,380260,88.3,1712.74,151234.942,39.77145689791195
17451,380260,200.0,243.0,48600.0,12.780728974911904
26512,380886,85.0,1113.7,94664.5,24.85376201803164
26512,380886,80.0,98.9,7912.0,2.0772619628970346
26512,380886,77.5,1298.5,100633.75,26.420963227842453
26512,380886,77.5,70.5,5463.75,1.4344843338951812
26512,380886,77.5,60.0,4650.0,1.2208377309746223
19534,160000,73.45,873.84,64183.548,40.114717500000005
19534,160000,130.0,7.84,1019.1999999999999,0.637
19534,160000,57.2,855.46,48932.312000000005,30.582695000000005
19534,160000,104.0,5.01,521.04,0.32565
19534,160000,42.87,472.43,20253.074099999998,12.658171312499999
19534,160000,82.0,2.25,184.5,0.11531250000000001
19534,160000,29.0,147.0,4263.0,2.664375
19534,160000,29.0,799.0,23171.0,14.481874999999999
23209,162435,115.0,181.9,20918.5,12.878074306645734
23209,162435,122.0,10.06,1227.3200000000002,0.7555760765844801
23209,162435,87.0,353.4,30745.8,18.92806353310555
23209,162435,97.0,5.35,518.9499999999999,0.31948163880936986
23209,162435,97.0,15.28,1482.1599999999999,0.9124634469172284
23209,162435,63.0,416.89,26264.07,16.16897220426632
23209,162435,69.0,232.42,16036.98,9.872859913196047
23209,162435,43.0,72.81,3130.83,1.9274355896204636
23209,162435,43.0,1200.39,51616.770000000004,31.776876904608
27760,336330,52.3,2917.46,152583.158,45.36709719620611
27760,336330,51.0,878.5,44803.5,13.321291588618323
27760,336330,60.2,620.0,37324.0,11.097434067731097
23978,456184,195.0,455.28,88779.59999999999,19.461357697771074
23978,456184,350.0,35.95,12582.500000000002,2.7582072146326926
23978,456184,128.0,117.22,15004.16,3.2890588008347508
23978,456184,340.0,19.98,6793.2,1.4891359626817249
23978,456184,118.0,1063.0,125434.0,27.49636111744384
23978,456184,300.0,71.52,21456.0,4.703365308735072
23978,456184,195.0,455.28,88779.59999999999,19.461357697771074
23978,456184,350.0,35.95,12582.500000000002,2.7582072146326926
23978,456184,128.0,117.22,15004.16,3.2890588008347508
23978,456184,340.0,19.98,6793.2,1.4891359626817249
23978,456184,118.0,1063.0,125434.0,27.49636111744384
23978,456184,300.0,71.52,21456.0,4.703365308735072
11338,55000,101.0,100.0,10100.0,18.363636363636363
11338,55000,83.0,150.0,12450.0,22.636363636363637
11338,55000,76.0,297.6,22617.600000000002,41.12290909090909
13791,200000,102.0,452.21,46125.42,23.06271
13791,200000,66.0,392.0,25872.0,12.936
13791,200000,125.0,52.26,6532.5,3.26625
13791,200000,45.0,270.94,12192.3,6.09615
13791,200000,70.0,26.72,1870.3999999999999,0.9351999999999999
13791,200000,45.0,270.94,12192.3,6.09615
13791,200000,70.0,70.0,4900.0,2.45
13791,200000,66.0,392.0,25872.0,12.936
13791,200000,140.0,40.0,5600.0,2.8000000000000003
13791,200000,125.0,52.26,6532.5,3.26625
22623,301320,140.0,351.17,49163.8,16.316142307181735
22623,301320,221.0,10.15,2243.15,0.7444411257135272
22623,301320,90.0,757.62,68185.8,22.629032258064516
22623,301320,136.0,107.01,14553.36,4.829868578255675
22623,301320,63.0,93.79,5908.77,1.9609617682198328
22623,301320,63.0,1477.53,93084.39,30.89220430107527
22623,301320,94.0,67.19,6315.86,2.0960639851320853
21831,75000,90.0,203.0,18270.0,24.36
21831,75000,60.0,302.5,18150.0,24.2
21831,75000,60.0,50.0,3000.0,4.0
21831,75000,45.0,630.0,28350.0,37.8
21831,75000,28.0,310.0,8680.0,11.573333333333332
28477,180000,154.0,203.15,31285.100000000002,17.380611111111115
28477,180000,127.0,29.4,3733.7999999999997,2.074333333333333
28477,180000,99.0,78.5,7771.5,4.3175
28477,180000,120.0,32.5,3900.0,2.166666666666667
19654,500000,113.0,3800.0,429400.0,85.88
27164,401604,114.0,1688.47,192485.58000000002,47.929198912361436
27164,401604,201.0,35.55,7145.549999999999,1.7792526966862878
18542,27600,230.0,6.0,1380.0,5.0
20954,100000,87.0,940.2,81797.40000000001,81.79740000000001
18360,15000,250.0,39.0,9750.0,65.0
22007,300000,30.0,1666.0,49980.0,16.66
22007,300000,21.0,5297.0,111237.0,37.079
23133,75000,113.0,620.0,70060.0,93.41333333333334
16345,204600,75.2,474.46,35679.392,17.438608015640273
16345,204600,59.49,2259.97,134445.6153,65.7114444281525
20770,120000,130.0,302.0,39260.0,32.71666666666667
16083,50000,285.0,5.0,1425.0,2.85
16502,240000,80.0,1127.55,90204.0,37.585
16502,240000,188.0,46.9,8817.199999999999,3.673833333333333
16502,240000,100.0,75.66,7566.0,3.1525
16502,240000,65.0,1126.61,73229.65,30.512354166666668
26894,300000,220.0,1060.0,233200.0,77.73333333333333
17860,100000,102.0,937.0,95574.0,95.574
22452,500000,81.0,3566.0,288846.0,57.7692
23685,275000,24.0,4245.0,101880.0,37.04727272727273
23685,275000,24.0,4245.0,101880.0,37.04727272727273
26060,140532,64.0,257.61,16487.04,11.731876014003928
26060,140532,52.0,235.0,12220.0,8.69552842057325
26060,140532,46.0,383.5,17641.0,12.553012836933936
26060,140532,35.0,1176.0,41160.0,29.288702928870293
26060,140532,35.0,2062.5,72187.5,51.36730424387328
26060,140532,64.0,257.61,16487.04,11.731876014003928
26060,140532,52.0,235.0,12220.0,8.69552842057325
26060,140532,46.0,383.5,17641.0,12.553012836933936
26060,140532,35.0,1176.0,41160.0,29.288702928870293
26060,140532,35.0,2062.5,72187.5,51.36730424387328
28606,50000,240.0,250.0,60000.0,120.0
26238,499800,89.11,1355.4,120779.694,24.165605042016807
26238,499800,166.0,41.8,6938.799999999999,1.388315326130452
26238,499800,73.65,3398.85,250325.30250000002,50.08509453781513
23738,289800,76.0,1298.9,98716.40000000001,34.06363008971705
23738,289800,76.0,33.1,2515.6,0.8680469289164942
23738,289800,67.0,2025.42,135703.14,46.82648033126294
23738,289800,67.0,94.94,6360.98,2.19495514147688
28719,120000,177.0,402.0,71154.0,59.294999999999995
24773,226284,100.0,361.0,36100.0,15.953403687401671
24773,226284,98.0,296.5,29057.0,12.840943239468986
24773,226284,98.0,4.0,392.0,0.17323363560835056
24773,226284,101.0,540.0,54540.0,24.102455321631226
24773,226284,101.0,540.0,54540.0,24.102455321631226
24773,226284,101.0,160.8,16240.800000000001,7.177175584663521
25546,125000,62.0,700.0,43400.0,34.72
25546,125000,35.0,1217.0,42595.0,34.076
15304,338194,296.8,0.4,118.72000000000001,0.03510411184113261
15304,338194,170.3,1.42,241.826,0.07150511245025044
15304,338194,126.4,1.52,192.12800000000001,0.05680999662915369
15304,338194,79.9,2071.72,165530.42799999999,48.9454064826697
15304,338194,102.8,597.4,61412.719999999994,18.15902115353909
17218,50000,165.0,200.0,33000.0,66.0
4489,90000,300.0,200.0,60000.0,66.66666666666666
16136,20000,236.0,25.0,5900.0,29.5
22330,90000,180.0,338.0,60840.0,67.60000000000001
4551,115200,214.0,305.0,65270.0,56.657986111111114
10358,150000,400.0,40.0,16000.0,10.666666666666668
10358,150000,395.0,30.0,11850.0,7.9
10358,150000,395.0,394.0,155630.0,103.75333333333334
24049,325000,120.0,2769.34,332320.80000000005,102.25255384615386
24049,325000,240.0,61.71,14810.4,4.557046153846154
13710,150000,77.0,309.84,23857.679999999997,15.905119999999998
13710,150000,77.0,28.64,2205.28,1.4701866666666668
13710,150000,60.0,312.23,18733.800000000003,12.489200000000002
13710,150000,90.0,22.93,2063.7,1.3758
13710,150000,90.0,13.62,1225.8,0.8172
15750,130000,123.0,300.0,36900.0,28.384615384615387
24477,125000,87.0,1260.0,109620.0,87.696
27283,27500,122.0,51.4,6270.8,22.80290909090909
27283,27500,82.5,85.4,7045.500000000001,25.620000000000005
27283,27500,70.0,84.86,5940.2,21.600727272727273
5920,76800,71.0,212.8,15108.800000000001,19.67291666666667
5920,76800,47.0,251.3,11811.1,15.379036458333333
5920,76800,38.0,126.7,4814.6,6.269010416666668
5920,76800,38.0,309.2,11749.6,15.298958333333335
18833,270000,213.0,219.35,46721.549999999996,17.304277777777777
18833,270000,328.0,35.63,11686.640000000001,4.328385185185186
18833,270000,203.0,398.0,80794.0,29.9237037037037
20667,325000,95.0,642.15,61004.25,18.77053846153846
20667,325000,160.0,1.25,200.0,0.06153846153846154
20667,325000,95.0,0.39,37.050000000000004,0.011400000000000002
20667,325000,95.0,0.11,10.45,0.003215384615384615
20667,325000,77.0,685.46,52780.420000000006,16.24012923076923
20667,325000,150.0,2.59,388.5,0.11953846153846152
20667,325000,57.0,294.06,16761.420000000002,5.157360000000001
20667,325000,140.0,0.81,113.4,0.034892307692307695
20667,325000,57.0,1.33,75.81,0.023326153846153847
20667,325000,55.0,451.56,24835.8,7.641784615384616
20667,325000,55.0,12.57,691.35,0.21272307692307693
20667,325000,51.0,2209.53,112686.03000000001,34.67262461538462
20667,325000,77.0,90.55,6972.349999999999,2.1453384615384614
20667,325000,51.0,347.01,17697.51,5.445387692307692
22960,100000,130.0,233.8,30394.0,30.394
4036,172250,350.0,271.0,94850.0,55.06531204644413
4036,172250,350.0,170.0,59500.0,34.542815674891145
7616,401280,94.0,763.45,71764.3,17.883846690590115
7616,401280,81.0,2696.8,218440.80000000002,54.436004784689
16340,237000,80.39,328.51,26408.9189,11.143003755274263
16340,237000,71.98,383.7,27618.726000000002,11.65347088607595
16340,237000,56.31,1868.84,105234.3804,44.402692151898734
16162,160407,111.48,513.7,57267.276000000005,35.701232489853936
16162,160407,111.48,33.1,3689.9880000000003,2.300390880697227
16162,160407,111.48,30.57,3407.9436,2.124560399483813
15107,50000,165.0,296.0,48840.0,97.68
18743,492936,76.9,788.72,60652.56800000001,12.304349449015694
18743,492936,59.8,1068.01,63866.998,12.956448301605075
18743,492936,43.5,7661.41,333271.335,67.60945335702809
25376,36000,406.0,79.45,32256.7,89.60194444444444
26477,369096,81.0,636.2,51532.200000000004,13.961733532739451
26477,369096,60.0,789.5,47370.0,12.834059431692568
26477,369096,46.5,2400.0,111600.0,30.236036153195915
26477,369096,46.5,40.0,1860.0,0.5039339358865986
26477,369096,90.0,109.4,9846.0,2.6675986735158332
17696,250000,28.3,6225.0,176167.5,70.467
13024,65000,92.0,168.0,15456.0,23.77846153846154
13024,65000,62.0,425.0,26350.0,40.53846153846154
13024,65000,82.0,22.0,1804.0,2.775384615384615
13024,65000,82.0,22.0,1804.0,2.775384615384615
13024,65000,35.0,298.0,10430.0,16.046153846153846
13024,65000,54.0,4.0,216.0,0.3323076923076923
7156,400000,303.0,851.0,257853.0,64.46325
22500,200000,80.0,450.0,36000.0,18.0
22500,200000,63.0,872.0,54936.0,27.467999999999996
27018,400000,115.0,390.0,44850.0,11.2125
27018,400000,88.0,893.0,78584.0,19.646
27018,400000,80.0,525.0,42000.0,10.5
27018,400000,80.0,525.0,42000.0,10.5
27018,400000,74.0,546.0,40404.0,10.101
27018,400000,75.0,1005.0,75375.0,18.84375
27018,400000,75.0,233.0,17475.0,4.3687499999999995
15413,680306,136.0,672.2,91419.20000000001,13.437952921185467
15413,680306,93.0,715.1,66504.3,9.775645077362247
15413,680306,75.0,822.0,61650.0,9.062098526251422
15413,680306,36.0,5415.1,194943.6,28.655281593870995
19301,283098,151.0,370.38,55927.38,19.755483966682917
19301,283098,192.0,50.0,9600.0,3.3910518618994128
19301,283098,192.0,7.36,1413.1200000000001,0.4991628340715936
19301,283098,128.7,522.6,67258.62,23.758069643727612
19301,283098,128.7,462.58,59534.045999999995,21.0294830765318
19301,283098,175.0,60.02,10503.5,3.7101992949438003
19301,283098,112.0,817.32,91539.84000000001,32.335035923955665
19301,283098,215.0,21.42,4605.3,1.626751160375559
25881,500000,72.0,1136.0,81792.0,16.3584
15288,50000,61.0,884.0,53924.0,107.84800000000001
26446,375000,103.92,748.71,77805.94320000001,20.748251520000004
